timestamp,state,total_charging_stations,fast_chargers,slow_chargers,charging_sessions,energy_consumed_kwh,grid_load_mw,voltage_v,frequency_hz,transformer_load_percent,renewable_share_percent,hour,day_of_week,ev_population,charger_ev_ratio,peak_hour_flag,overload_risk
2024-08-02 12:00:00,Punjab,699,207,492,51,394.6632064132185,7796.8982108570235,232.0329375726428,50.08604131115626,63.22058212763435,49.46931529697432,12,4,3580,5.121602288984263,0,Medium
2024-08-02 13:00:00,Maharashtra,583,120,463,244,2704.0098065297984,9090.286318854021,232.679854361694,50.097003765203354,64.02391879987002,21.53046369585821,13,4,38328,65.74271012006861,0,Medium
2024-08-02 14:00:00,Himachal Pradesh,372,113,259,237,1603.9518213031354,5062.634103354836,229.6167510836314,50.050659376415666,40.02579169254646,44.764948159989444,14,4,9361,25.163978494623656,0,Low
2024-08-02 15:00:00,Karnataka,375,64,311,182,2163.6811712459107,7743.556605820082,227.4497785983542,50.09264493706129,55.92073001395364,39.57428709473593,15,4,24288,64.768,0,Low
2024-08-02 16:00:00,Jharkhand,219,57,162,287,3271.2868227246718,10206.888907910063,235.01212509037163,49.95259631129411,73.71287751865977,9.424406982581,16,4,28868,131.8173515981735,0,Medium
2024-08-02 17:00:00,Rajasthan,626,208,418,172,2728.0182068190693,9676.678181700294,233.42097937350115,50.030177463321124,77.18875517316835,28.506358913970754,17,4,5689,9.087859424920127,0,Medium
2024-08-02 18:00:00,Gujarat,50,9,41,998,11655.707718303807,6380.7639167844045,223.10390350601787,49.934221640382546,47.67035482738437,9.955587680509629,18,4,38346,766.92,1,Low
2024-08-02 19:00:00,Rajasthan,589,89,500,489,7893.763105809401,9423.037489975275,229.6146316903743,49.97610933711827,75.7569520979383,32.01131976126927,19,4,21095,35.81494057724957,1,Medium
2024-08-02 20:00:00,Nagaland,591,172,419,1119,17703.199526717075,8284.959471367045,239.34940726194074,50.04071510848676,63.98225681335953,30.44749733850627,20,4,12619,21.351945854483926,1,Medium
2024-08-02 21:00:00,Odisha,438,136,302,452,3432.2904154801963,6537.94365730378,231.72417154686806,50.017454180103186,42.059695985287384,15.03725550933142,21,4,2624,5.9908675799086755,1,Low
2024-08-02 22:00:00,Jharkhand,99,25,74,474,4814.212626637288,9070.27541742351,232.40647402506056,49.92496599915599,68.15135245726952,41.80658373068746,22,4,10023,101.24242424242425,1,Medium
2024-08-02 23:00:00,Madhya Pradesh,648,212,436,271,2594.3226268705534,8960.470609985854,227.8765568688345,49.92899208462801,69.90011146536983,29.774428800725442,23,4,21357,32.958333333333336,0,Medium
2024-08-03 00:00:00,Tripura,583,170,413,174,1792.781009735286,3143.816247601618,232.50561484779172,50.032347043527764,30.86598627197014,12.531240157265142,0,5,18611,31.92281303602058,0,Low
2024-08-03 01:00:00,Telangana,296,64,232,219,1962.0721159139998,6553.719006925873,228.47501148080545,49.933852172045746,47.196412092276056,24.526328683437733,1,5,29194,98.62837837837837,0,Low
2024-08-03 02:00:00,Tamil Nadu,321,55,266,315,2049.030460104537,5021.490195532006,229.82698235120353,49.994488680335444,34.068940104093386,45.14658574450369,2,5,14655,45.654205607476634,0,Low
2024-08-03 03:00:00,Mizoram,153,46,107,340,4016.5059714836666,9211.032892575993,229.1941367796467,49.99657042552725,62.35239809602684,30.708388351037442,3,5,19985,130.62091503267973,0,Medium
2024-08-03 04:00:00,Arunachal Pradesh,207,41,166,160,1508.2459737653935,7355.662501529633,227.20605863630692,50.085300791110875,50.4415404216458,43.735107247421034,4,5,12993,62.768115942028984,0,Low
2024-08-03 05:00:00,Punjab,557,169,388,240,3163.9652804417215,5698.119427590865,227.54981734452412,50.03541924631482,44.09749400939218,5.08076759570249,5,5,37047,66.51166965888689,0,Low
2024-08-03 06:00:00,Gujarat,370,108,262,73,963.7169133238638,4610.15721233517,230.72199487150084,50.09832476574882,33.063239533463914,20.65597249735139,6,5,36274,98.03783783783784,0,Low
2024-08-03 07:00:00,Mizoram,383,76,307,570,2867.886490236733,8579.59405390048,229.78145343434443,50.052801025689064,63.1040327080443,41.24517914889436,7,5,39681,103.60574412532637,0,Medium
2024-08-03 08:00:00,Gujarat,184,53,131,744,5057.5565331523585,7642.224657748367,236.21026360784555,50.00143753803872,63.87875961238192,34.519330802925936,8,5,4440,24.130434782608695,0,Medium
2024-08-03 09:00:00,Bihar,642,209,433,346,5001.51860600216,3530.24974468677,237.4207369260186,50.08673580373043,23.061155286512523,30.61502285891348,9,5,2961,4.61214953271028,0,Low
2024-08-03 10:00:00,Karnataka,265,56,209,791,7923.65180719569,10119.955687332236,227.81369560081953,49.9534964459232,73.67153619889854,35.913293882148416,10,5,28246,106.58867924528302,0,Medium
2024-08-03 11:00:00,Mizoram,307,101,206,257,1940.3936093323634,9227.271715545963,227.40098910887465,50.02659860826542,70.27003358170106,15.047492243645612,11,5,20453,66.62214983713355,0,Medium
2024-08-03 12:00:00,Nagaland,337,64,273,334,5364.475841080409,7352.534220787789,225.68451458215725,49.89467031312554,57.68680798067019,9.997900484584546,12,5,8671,25.729970326409497,0,Low
2024-08-03 13:00:00,Meghalaya,55,13,42,63,430.92852906026457,7721.789977771226,236.45738455697222,50.03390225179187,60.5923374914469,14.770806589192842,13,5,13293,241.6909090909091,0,Medium
2024-08-03 14:00:00,Nagaland,682,173,509,151,2706.544445499918,3401.2875066061483,230.57685109476822,49.99677660979788,24.23215048637115,9.792011253332559,14,5,13904,20.387096774193548,0,Low
2024-08-03 15:00:00,Rajasthan,145,44,101,190,2459.258066310424,6196.331894435502,231.00858218905205,50.05432680663713,50.95839373994956,20.114845359382084,15,5,6124,42.234482758620686,0,Low
2024-08-03 16:00:00,West Bengal,560,172,388,88,1407.04940977198,6168.27816356256,228.2507386860097,49.99630735304208,49.244167566479,28.968910381203393,16,5,2698,4.817857142857143,0,Low
2024-08-03 17:00:00,Telangana,620,168,452,151,1196.4041350136545,9177.22489982342,239.61823745860585,49.99047316316499,67.4713827464681,26.317881011918374,17,5,19028,30.690322580645162,0,Medium
2024-08-03 18:00:00,Gujarat,400,78,322,499,3667.6226554466853,9355.460448944748,225.60701396864872,50.036421347211,71.18131478469634,27.919416919934232,18,5,31193,77.9825,1,Medium
2024-08-03 19:00:00,Maharashtra,549,98,451,923,12328.372105337654,8275.486060381081,240.3964170527577,50.04369569454124,67.12592645062905,46.48230259877562,19,5,11505,20.956284153005466,1,Medium
2024-08-03 20:00:00,Nagaland,481,111,370,789,8647.88784003419,9897.520140712662,225.7134786203037,50.10157051815776,72.51831308115479,43.002618255431756,20,5,19556,40.656964656964654,1,Medium
2024-08-03 21:00:00,Odisha,653,160,493,572,9669.93054646008,10349.370846089472,232.43119916778903,49.97622179703793,74.25732617005637,31.697215125482106,21,5,37409,57.28790199081164,1,Medium
2024-08-03 22:00:00,Andhra Pradesh,98,25,73,1160,14344.523698843723,8374.135599427813,231.58432179720302,49.931130016307435,55.01711442293989,47.20682061006107,22,5,26768,273.14285714285717,1,Low
2024-08-03 23:00:00,Odisha,508,174,334,167,1556.679868468514,4428.255016526216,227.57504042317743,49.96874022122143,33.7734907261215,38.43041623345101,23,5,9829,19.348425196850393,0,Low
2024-08-04 00:00:00,Andhra Pradesh,163,30,133,112,1454.0349812596703,6671.0099991929455,233.58843444403695,49.96690259547109,42.773145107612635,25.825401120742164,0,6,5866,35.987730061349694,0,Low
2024-08-04 01:00:00,Punjab,566,128,438,63,549.8111734161963,7767.435439173273,229.30956228262298,49.981606921103655,55.790850161778565,27.442327506540956,1,6,3592,6.3462897526501765,0,Low
2024-08-04 02:00:00,Uttar Pradesh,238,38,200,70,514.2326273533373,8883.576960489745,219.4373624180974,49.97066187593081,64.96234385908052,12.86683487653982,2,6,5749,24.15546218487395,0,Medium
2024-08-04 03:00:00,Punjab,395,87,308,243,1687.9170614432426,4289.6783262612225,222.45395766580958,49.927707299558676,38.89054462616625,6.505312133246782,3,6,12252,31.01772151898734,0,Low
2024-08-04 04:00:00,Maharashtra,240,62,178,91,1391.898860815214,4673.12629786698,226.49933163225373,49.98515946584749,43.15169003610282,41.40456152837855,4,6,35682,148.675,0,Low
2024-08-04 05:00:00,Goa,603,174,429,203,2846.5622561694286,7695.544546375414,234.2990821630834,49.98917258857129,56.490206095086805,13.929373870903284,5,6,10849,17.991708126036485,0,Low
2024-08-04 06:00:00,Haryana,222,42,180,110,1427.3185228481773,6672.192749279608,237.13355044474315,50.05955024742327,44.50923511340405,19.16982337880882,6,6,31180,140.45045045045046,0,Low
2024-08-04 07:00:00,Gujarat,72,15,57,456,7760.394629880868,4624.249494589119,229.74603648668344,50.02214720653295,41.74664919368364,21.383511235942603,7,6,39733,551.8472222222222,0,Low
2024-08-04 08:00:00,Mizoram,685,170,515,495,3522.673689832062,7273.866564230475,229.26761399826114,50.06314743045119,58.7816778153104,33.714198076646646,8,6,34337,50.127007299270076,0,Low
2024-08-04 09:00:00,Rajasthan,173,52,121,687,8788.779403430304,4830.21782321496,226.64527523958625,49.99490663142433,42.986635542314275,12.781943934123511,9,6,5419,31.32369942196532,0,Low
2024-08-04 10:00:00,Mizoram,626,214,412,643,5064.861429223158,8352.141033648557,230.29357692993472,49.97472408414444,63.99587964001911,10.406470483597051,10,6,37682,60.194888178913736,0,Medium
2024-08-04 11:00:00,Assam,342,71,271,105,1716.9210293998565,3256.381375838286,232.3734434818054,50.06340544297814,26.241138662285522,33.280985158625015,11,6,12550,36.69590643274854,0,Low
2024-08-04 12:00:00,Punjab,123,29,94,222,1695.9896056834914,8176.606255410773,226.06782199721064,49.93671326301603,60.4380908554283,24.839133253731127,12,6,31214,253.77235772357724,0,Medium
2024-08-04 13:00:00,Tamil Nadu,223,40,183,79,649.6323521734482,3947.539475314034,225.00883952252926,49.997454649819204,27.01788946778769,47.727563730354326,13,6,15961,71.57399103139014,0,Low
2024-08-04 14:00:00,Sikkim,180,45,135,181,1103.7949635103487,8045.068947611544,229.57149039121717,49.96640525224341,65.95995229231798,39.58000440732564,14,6,21985,122.13888888888889,0,Medium
2024-08-04 15:00:00,Andhra Pradesh,188,46,142,202,2870.986704683991,5781.656326836666,224.49009373974172,49.96161774891156,48.095338430494536,24.5576412685135,15,6,8084,43.0,0,Low
2024-08-04 16:00:00,Karnataka,257,50,207,336,4209.161718740586,7618.227154801491,234.0151977744646,49.94769020628834,58.54711569964198,33.07555316511365,16,6,22496,87.53307392996109,0,Low
2024-08-04 17:00:00,Meghalaya,619,122,497,198,3026.829397049047,4683.735552225274,227.82977416212574,50.00834604413857,38.32886783902235,40.762364254484346,17,6,12474,20.151857835218095,0,Low
2024-08-04 18:00:00,Punjab,84,18,66,766,6539.9101672587985,10403.056602962632,232.60162813026295,50.00290588062896,81.06813591490065,43.96818601416487,18,6,19398,230.92857142857142,1,High
2024-08-04 19:00:00,Tripura,285,68,217,997,9836.70542845298,10698.864559370837,225.00421596233048,49.99942248515682,78.90250136759151,29.07873461048627,19,6,26287,92.23508771929825,1,Medium
2024-08-04 20:00:00,Rajasthan,468,131,337,822,7231.741939731631,4870.052939704832,233.35888549002425,50.08821044716449,41.35937576898156,10.95184895012217,20,6,20670,44.166666666666664,1,Low
2024-08-04 21:00:00,Kerala,601,114,487,1160,6240.0468770687785,8397.74753359719,222.69796939076488,49.949820840617164,64.53937933692922,42.29094268654453,21,6,15199,25.289517470881865,1,Medium
2024-08-04 22:00:00,Madhya Pradesh,447,75,372,602,7751.142160638423,4968.103113618374,220.36783033127801,50.02960185623377,30.839851545585383,46.113906485887114,22,6,28641,64.0738255033557,1,Low
2024-08-04 23:00:00,Manipur,644,96,548,237,3831.762638527418,6632.799446082813,237.055436557535,50.008651981747285,54.550824031729974,26.483958859345545,23,6,13676,21.236024844720497,0,Low
2024-08-05 00:00:00,Punjab,437,77,360,288,2612.3153731071666,5573.607584162179,234.8906472889991,50.086140953772095,36.04431235375039,39.4594265413172,0,0,19445,44.496567505720826,0,Low
2024-08-05 01:00:00,Andhra Pradesh,484,124,360,334,4058.5230983584147,4953.7627711898795,229.62177888067032,50.016110699037036,32.51964656633221,32.58344238529977,1,0,36341,75.08471074380165,0,Low
2024-08-05 02:00:00,Haryana,518,165,353,339,3799.260951765699,4029.482636316812,225.95002660718683,50.01527995076438,28.686489827031977,42.85322860933989,2,0,4846,9.355212355212355,0,Low
2024-08-05 03:00:00,Tripura,693,223,470,285,3037.917736018178,6913.819019693834,231.52924636979185,49.88159937752365,46.41459381080114,48.55760534309787,3,0,4751,6.855699855699855,0,Low
2024-08-05 04:00:00,Kerala,84,16,68,219,2950.4052126671986,10071.468808779287,225.8154008574719,50.04246278195752,74.33989885721911,7.240170019039738,4,0,36028,428.9047619047619,0,Medium
2024-08-05 05:00:00,West Bengal,386,119,267,319,1633.8199255897084,9286.099270070594,234.79865206459132,49.95610616562596,69.42408247948089,47.715656582116075,5,0,20220,52.38341968911917,0,Medium
2024-08-05 06:00:00,Himachal Pradesh,267,74,193,340,4972.897280784739,8310.00811271607,232.56178665980605,49.99554863144897,57.014626860964356,34.417731005843436,6,0,7155,26.797752808988765,0,Low
2024-08-05 07:00:00,Goa,232,60,172,637,5520.500664711884,8292.24113814573,225.47558988128952,50.031251418998586,60.884780422850504,23.99475093265712,7,0,15553,67.03879310344827,0,Medium
2024-08-05 08:00:00,Chhattisgarh,508,122,386,365,4921.26106471628,5132.0312365208665,226.23106172514477,49.9612133588323,32.099831105246245,36.09843176122916,8,0,35907,70.68307086614173,0,Low
2024-08-05 09:00:00,Uttarakhand,269,90,179,322,5649.303860035352,3561.602963625285,229.1315521441719,49.92863701595683,22.814116664323983,49.497072786655266,9,0,10122,37.62825278810409,0,Low
2024-08-05 10:00:00,Andhra Pradesh,600,207,393,338,3882.4534741746816,6575.0275250515,225.02822559386823,49.957249977423025,52.961803856767325,17.405460643426004,10,0,27613,46.02166666666667,0,Low
2024-08-05 11:00:00,Punjab,632,115,517,270,4421.638156875966,8074.515649839428,232.70061159038232,49.992514737962466,58.50933867638284,30.85111332061315,11,0,3858,6.1044303797468356,0,Low
2024-08-05 12:00:00,Mizoram,485,119,366,96,1183.72100632515,6426.626821078608,228.53682643652274,50.01655232554854,43.27265247245271,40.21441121409448,12,0,34857,71.87010309278351,0,Low
2024-08-05 13:00:00,Arunachal Pradesh,463,120,343,185,2617.463009557326,4092.7853524535485,234.47926950760362,49.98929287055418,37.65806699601568,25.756386121175872,13,0,6278,13.55939524838013,0,Low
2024-08-05 14:00:00,Uttar Pradesh,447,86,361,59,548.9918843502655,6469.046827647492,237.51941672604457,49.95122622600486,43.96780725679129,29.825024034739478,14,0,39555,88.48993288590604,0,Low
2024-08-05 15:00:00,Tamil Nadu,296,64,232,173,3001.215347301533,3993.9525639573026,239.91417317457288,50.00122660727981,30.966157810197153,46.02991659711214,15,0,23568,79.62162162162163,0,Low
2024-08-05 16:00:00,Gujarat,111,38,73,339,4143.039180389448,5052.749639856736,232.18754256418177,49.97620650540433,33.91969673737337,24.92069935785731,16,0,27898,251.33333333333334,0,Low
2024-08-05 17:00:00,Mizoram,233,58,175,329,3870.6885826856105,8403.349423850783,232.45938028922419,50.052934875772245,66.87868027694437,8.97880030767875,17,0,3386,14.532188841201716,0,Medium
2024-08-05 18:00:00,Odisha,172,59,113,801,11085.344982011713,7160.462315768351,236.91196112113622,49.98481665320326,58.545273586630145,7.749554485421946,18,0,33316,193.69767441860466,1,Low
2024-08-05 19:00:00,Tamil Nadu,451,97,354,929,14228.847664288562,4714.777937362975,232.39065998864376,50.00250575684299,39.708912527976935,48.78402291931558,19,0,24634,54.62084257206208,1,Low
2024-08-05 20:00:00,Kerala,548,148,400,811,8444.24096018836,5736.4406001516545,230.1028575104649,50.05348997043861,44.63726390691761,15.588068221775263,20,0,28582,52.15693430656934,1,Low
2024-08-05 21:00:00,Tamil Nadu,618,170,448,448,5110.411649983907,9204.022522347042,229.3773180608478,49.99497389444181,67.31630482110918,13.169051018537319,21,0,23217,37.567961165048544,1,Medium
2024-08-05 22:00:00,Arunachal Pradesh,624,214,410,1031,16760.36658161874,5404.086418325895,224.4681448890713,50.00231748108593,42.29010246494848,48.2578202495703,22,0,35440,56.794871794871796,1,Low
2024-08-05 23:00:00,Chhattisgarh,234,55,179,202,3175.1088527233214,8964.171104474002,221.5505205421824,50.05950537485644,59.69812099728049,33.30448375536355,23,0,39473,168.68803418803418,0,Low
2024-08-06 00:00:00,Nagaland,312,71,241,315,1840.4131922853974,3642.1107022330184,227.00138147383817,49.97904633736534,23.548082638565614,36.45467649042749,0,1,12699,40.70192307692308,0,Low
2024-08-06 01:00:00,Gujarat,659,145,514,297,4660.53467530093,6231.594438376726,232.6383523613738,49.99230737135311,39.70988634260932,28.623509834083798,1,1,28245,42.86039453717754,0,Low
2024-08-06 02:00:00,Kerala,692,211,481,301,3600.9918442174503,3279.8410628151214,241.9541453764299,50.046057572900075,31.549306226848316,14.483177141454565,2,1,12008,17.352601156069365,0,Low
2024-08-06 03:00:00,Andhra Pradesh,488,144,344,103,1456.6667768388384,10013.962499765412,233.81226848559595,49.99138038526359,75.3264798052191,44.06745441064377,3,1,8208,16.81967213114754,0,Medium
2024-08-06 04:00:00,Maharashtra,136,43,93,128,1280.304491953414,5134.175971156742,237.3692821626526,50.05707432586129,43.37123649638737,13.365726193712778,4,1,663,4.875,0,Low
2024-08-06 05:00:00,Gujarat,361,89,272,219,2915.28767226109,7089.728624942623,230.59455663826347,50.00162437059799,57.79789556864242,18.142619189740884,5,1,38206,105.83379501385042,0,Low
2024-08-06 06:00:00,Rajasthan,612,155,457,113,661.6173471385907,4052.3704545973687,228.55220377202983,50.076661301216724,32.507247525265385,31.544179832455168,6,1,8951,14.625816993464053,0,Low
2024-08-06 07:00:00,Punjab,432,150,282,667,7312.4832404458275,6463.88821496353,232.33176659516337,50.046623116173514,43.34448959450572,7.9215924698023645,7,1,20256,46.888888888888886,0,Low
2024-08-06 08:00:00,Arunachal Pradesh,274,94,180,311,2269.831286373062,5258.431421696292,225.131167589221,50.00780211527178,35.57731042027044,30.289568261892494,8,1,22835,83.33941605839416,0,Low
2024-08-06 09:00:00,Goa,179,45,134,412,7285.870820128665,8669.050681071369,225.45248898989752,50.07941264550339,58.68891154638988,7.645478875055072,9,1,36216,202.3240223463687,0,Low
2024-08-06 10:00:00,Haryana,114,18,96,419,2575.4024411383916,4199.302272902014,236.45989785955467,49.88514634663572,26.416100812259124,40.36930617677008,10,1,3353,29.412280701754387,0,Low
2024-08-06 11:00:00,Tamil Nadu,211,36,175,56,453.5640127339155,6813.775644087993,230.94663562435764,49.981489917486634,51.21773325552302,47.28348034080888,11,1,19769,93.69194312796209,0,Low
2024-08-06 12:00:00,Jharkhand,83,17,66,338,5406.03100317775,7453.507447884777,232.57805678169845,49.910618242872005,54.7197246709935,49.31211637555145,12,1,38086,458.86746987951807,0,Low
2024-08-06 13:00:00,Madhya Pradesh,51,7,44,232,2459.704750422913,9558.706628719961,236.4072480011627,50.00770052254797,73.35859898463892,25.117655994343583,13,1,16848,330.3529411764706,0,Medium
2024-08-06 14:00:00,Manipur,78,21,57,172,2114.220692857497,9966.061807729022,227.99254582409156,50.00959635056283,75.86426283509897,26.847303902825082,14,1,3909,50.11538461538461,0,Medium
2024-08-06 15:00:00,Arunachal Pradesh,109,19,90,167,2356.3527851332133,5843.151341994402,231.8419708791389,49.96356103408575,50.874126485697836,31.15096241644002,15,1,34864,319.8532110091743,0,Low
2024-08-06 16:00:00,Tamil Nadu,279,86,193,324,5467.6820827279425,8418.77277687186,216.6728994545104,50.014173073612334,58.77800691651527,20.455870063533908,16,1,10334,37.03942652329749,0,Low
2024-08-06 17:00:00,Haryana,480,133,347,313,4588.676822700537,3347.2215694636325,224.84293509373774,49.95573137130347,26.727918782744403,25.970585302943242,17,1,25032,52.15,0,Low
2024-08-06 18:00:00,Punjab,627,197,430,924,16178.249043143263,10713.769553330947,236.7125780657325,50.05920246399185,82.09380326696625,34.96038005474453,18,1,14385,22.942583732057415,1,High
2024-08-06 19:00:00,Assam,570,101,469,1073,11598.081585614107,6911.123141973178,234.67782575420603,49.965433361373194,50.51024536545362,29.82718755350634,19,1,36441,63.93157894736842,1,Low
2024-08-06 20:00:00,Punjab,635,122,513,996,10735.717975156456,7700.989686930413,225.75366244817175,50.077146469313455,55.30630748098089,8.858388113206788,20,1,15941,25.103937007874016,1,Low
2024-08-06 21:00:00,Tamil Nadu,376,77,299,1029,11932.561656724407,4443.868622321902,224.20506314384568,50.01216404855595,38.98574843838868,47.05798147825885,21,1,17757,47.226063829787236,1,Low
2024-08-06 22:00:00,Himachal Pradesh,70,17,53,506,8188.915135106925,4489.511958350807,230.45185778335417,50.00643702882561,28.422506418550146,14.932898208915098,22,1,15526,221.8,1,Low
2024-08-06 23:00:00,Assam,275,91,184,317,4173.37127201854,7196.7064558849925,242.3053646013526,50.006689550790604,52.602998415789486,10.960661183351466,23,1,34879,126.83272727272727,0,Low
2024-08-07 00:00:00,Meghalaya,210,34,176,166,2150.4150262435946,8558.535564062542,231.48693577381707,49.944328681672424,62.468581342631175,43.78874349004302,0,2,17823,84.87142857142857,0,Medium
2024-08-07 01:00:00,Chhattisgarh,54,17,37,153,2317.127025750071,6593.042321375165,230.642586893159,49.98579225283897,50.798928166523574,11.814699650385263,1,2,829,15.351851851851851,0,Low
2024-08-07 02:00:00,Uttar Pradesh,668,122,546,229,2688.193366703947,3518.4604607462065,232.1849795837754,50.05093915390024,31.12911303987036,47.184656129747964,2,2,23174,34.691616766467064,0,Low
2024-08-07 03:00:00,Manipur,545,172,373,98,1535.4659815456744,6283.8340881868635,229.40016750445727,49.9293786432775,43.12378893560901,26.241420685460252,3,2,10308,18.91376146788991,0,Low
2024-08-07 04:00:00,Jharkhand,474,144,330,130,2332.4288855505947,7136.129612635506,235.66783057528096,50.01409999557086,53.83714892330226,14.980187906755464,4,2,37948,80.05907172995781,0,Low
2024-08-07 05:00:00,Maharashtra,628,127,501,181,2307.883776761586,5094.363459244416,234.3474893771332,49.97073589488221,41.564980020845766,16.84363237988167,5,2,9633,15.339171974522293,0,Low
2024-08-07 06:00:00,Telangana,626,194,432,349,5702.272435384437,7716.829306260543,225.19355986859313,50.045098093684615,61.23628257710503,32.22409158462243,6,2,23085,36.87699680511182,0,Medium
2024-08-07 07:00:00,Odisha,75,18,57,491,7526.051070210917,7072.089367651555,227.84410419904043,50.00209551673336,48.47582794272568,17.646192707166982,7,2,39910,532.1333333333333,0,Low
2024-08-07 08:00:00,Telangana,571,149,422,406,4899.687032945256,8254.015120041655,239.43293175164627,49.95167496884725,64.3733676364794,9.405313861764085,8,2,22153,38.79684763572679,0,Medium
2024-08-07 09:00:00,West Bengal,141,48,93,424,7389.346848010632,5325.885088076664,226.335509391035,49.95744441488796,37.29237815409569,7.815802969837282,9,2,6206,44.01418439716312,0,Low
2024-08-07 10:00:00,Uttarakhand,90,27,63,708,10629.87761973901,4902.177494851907,238.86995211476784,49.97045903939847,39.063431529408646,29.530482416447825,10,2,14883,165.36666666666667,0,Low
2024-08-07 11:00:00,Uttar Pradesh,572,154,418,328,5369.767812075403,8393.392205148906,231.66093899529858,49.95003589737601,55.620877963756875,22.431688803179927,11,2,18693,32.68006993006993,0,Low
2024-08-07 12:00:00,Arunachal Pradesh,643,121,522,71,645.9152318740313,5037.8856205038455,219.53810067762572,49.965649531979054,43.29257834704921,44.72061859984837,12,2,7218,11.225505443234837,0,Low
2024-08-07 13:00:00,Haryana,361,92,269,86,792.6495246512549,3428.547409011369,223.5218532997718,50.023522147116054,20.054925426023743,25.016398572968363,13,2,702,1.9445983379501386,0,Low
2024-08-07 14:00:00,Kerala,558,156,402,260,1795.9723762430306,5351.058538753739,231.7838439516974,50.032907519159174,35.48659550729936,15.824711743322617,14,2,28106,50.369175627240146,0,Low
2024-08-07 15:00:00,Kerala,557,95,462,300,1913.0413497689365,3630.87712783048,221.65931063896406,50.06989465858188,27.023776430328716,10.412292739194534,15,2,10920,19.605026929982046,0,Low
2024-08-07 16:00:00,Maharashtra,198,45,153,140,716.0961290036404,7003.280447843412,230.54420218772677,49.99837215319132,48.200222545159804,28.903074503267987,16,2,25378,128.17171717171718,0,Low
2024-08-07 17:00:00,Gujarat,660,172,488,267,2978.8824150399414,5544.124795981233,212.6554179371636,50.037615422698885,39.39228826158059,18.551664053041257,17,2,36451,55.22878787878788,0,Low
2024-08-07 18:00:00,Bihar,552,110,442,1147,18859.185881845475,6022.143654868335,229.34833020524897,50.05319936142558,49.66027669608979,42.16009275102408,18,2,17823,32.28804347826087,1,Low
2024-08-07 19:00:00,Gujarat,663,161,502,710,8376.34680526747,8574.247996069946,227.69004409667832,49.99813265015141,57.19219908150272,48.91920369084894,19,2,34458,51.97285067873303,1,Low
2024-08-07 20:00:00,Madhya Pradesh,143,21,122,1112,9419.511137607793,7887.468937199677,233.47653190064634,49.97255729290886,52.64105538238158,21.763644444065022,20,2,12410,86.78321678321679,1,Low
2024-08-07 21:00:00,Himachal Pradesh,629,116,513,507,3075.563398424788,5680.7966881466255,233.3747547649299,50.08357505565707,50.026987526340534,24.61647474457469,21,2,35553,56.52305246422893,1,Low
2024-08-07 22:00:00,Tamil Nadu,435,130,305,643,11125.015378254233,7008.72459977457,237.72776411481033,49.999487469485494,56.40346839756337,28.230415087585886,22,2,34111,78.41609195402299,1,Low
2024-08-07 23:00:00,Chhattisgarh,512,115,397,98,1740.4906656040039,9183.346518257811,223.87639441261928,49.94576236635632,71.40964441278172,20.04421561227853,23,2,32100,62.6953125,0,Medium
2024-08-08 00:00:00,Uttar Pradesh,106,31,75,260,2810.448673765794,3917.305103908317,230.54344022196494,50.047471125106014,30.207916882250238,44.57739503748232,0,3,10914,102.9622641509434,0,Low
2024-08-08 01:00:00,Maharashtra,616,107,509,93,1424.384547837667,6674.994450627502,225.31112138415006,50.04464412464446,54.914464083166195,13.501783537296282,1,3,2886,4.685064935064935,0,Low
2024-08-08 02:00:00,Goa,648,117,531,288,4871.548422915427,7159.9185443392835,233.21780406549615,49.98501346081527,60.80979393154691,10.961985102813705,2,3,22424,34.60493827160494,0,Medium
2024-08-08 03:00:00,Rajasthan,57,11,46,177,2928.5669928285,9655.250806647911,239.31286853931263,50.02765457370831,73.1696684167911,12.856961664046887,3,3,10328,181.19298245614036,0,Medium
2024-08-08 04:00:00,Maharashtra,71,20,51,131,1021.3115914671738,9473.114095158286,237.9996692447948,49.946063553615296,64.17526409095444,18.99158004419691,4,3,18962,267.07042253521126,0,Medium
2024-08-08 05:00:00,Sikkim,251,79,172,206,3366.924981802143,5309.033108308151,227.055030063391,49.96702219221237,42.922806602391695,28.504842717748478,5,3,33226,132.37450199203187,0,Low
2024-08-08 06:00:00,Bihar,536,169,367,52,843.9161525432852,8475.410824747838,239.70174132117992,49.947653585644076,56.253839654325795,33.67631528562352,6,3,28438,53.05597014925373,0,Low
2024-08-08 07:00:00,Meghalaya,223,46,177,413,2548.701706083615,5589.9192929026185,229.92276480722953,50.02609941629324,42.041608780082115,33.3152955045297,7,3,33901,152.02242152466368,0,Low
2024-08-08 08:00:00,Haryana,278,78,200,742,9790.020787356912,8836.056959455405,232.11740059454422,50.006064699388716,64.57736147936966,23.75092266123683,8,3,39348,141.53956834532374,0,Medium
2024-08-08 09:00:00,Jharkhand,578,177,401,694,11113.530488620809,5803.577275834303,230.4191089565731,49.94581450486712,48.59190870762824,16.35553433278705,9,3,13584,23.501730103806228,0,Low
2024-08-08 10:00:00,Bihar,181,55,126,632,7951.494409180758,4373.507478832918,226.70572441973573,49.907782432540365,26.892427776103688,9.661442991361977,10,3,4496,24.83977900552486,0,Low
2024-08-08 11:00:00,Kerala,615,131,484,272,3754.7649217512258,4507.244937218583,235.95878931723735,50.16473843941013,39.70517788877329,32.41237124262154,11,3,30070,48.89430894308943,0,Low
